old_url,new_url,reason,old_name,new_name,sku
"/product/2-mil-poly-bag-5-x-6","https://keypak.tbkdev.com/product/2-mil-poly-bag-5-x-6/","identical_urls","","","MB.10506.9"
"/product/2-mil-poly-bag-7-x-14","https://keypak.tbkdev.com/product/2-mil-poly-bag-7-x-14/","identical_urls","","","MB.10550.1"
"/product/2-mil-poly-bag-6-x-8","https://keypak.tbkdev.com/product/2-mil-poly-bag-6-x-8/","identical_urls","","","MB.10608.9"
"/product/2-mil-poly-bag-6-x-10","https://keypak.tbkdev.com/product/2-mil-poly-bag-6-x-10/","identical_urls","","","MB.10610.1"
"/product/2-mil-poly-bag-7-x-9","https://keypak.tbkdev.com/product/2-mil-poly-bag-7-x-9/","identical_urls","","","MB.10709.1"
"/product/2-mil-poly-bag-8-x-12","https://keypak.tbkdev.com/product/2-mil-poly-bag-8-x-12/","identical_urls","","","MB.10812.9"
"/product/2-mil-poly-bag-9-x-13","https://keypak.tbkdev.com/product/2-mil-poly-bag-9-x-13/","identical_urls","","","MB.10913.1"
"/product/2-mil-poly-bag-10-x-16","https://keypak.tbkdev.com/product/2-mil-poly-bag-10-x-16/","identical_urls","","","MB.11016.9"
"/product/2-mil-poly-bag-12-x-15","https://keypak.tbkdev.com/product/2-mil-poly-bag-12-x-15/","identical_urls","","","MB.11215.0"
"/product/2-mil-poly-bag-12-x-20","https://keypak.tbkdev.com/product/2-mil-poly-bag-12-x-20/","identical_urls","","","MB.11220.1"
"/product/2-mil-poly-bag-13-x-16","https://keypak.tbkdev.com/product/2-mil-poly-bag-13-x-16/","identical_urls","","","MB.11316.1"
"/product/2-mil-poly-bag-14-x-22","https://keypak.tbkdev.com/product/2-mil-poly-bag-14-x-22/","identical_urls","","","MB.11422.1"
"/product/2-mil-poly-bag-18-x-24","https://keypak.tbkdev.com/product/2-mil-poly-bag-18-x-24/","identical_urls","","","MB.11824.1"
"/product/2-mil-poly-bag-18-x-36","https://keypak.tbkdev.com/product/2-mil-poly-bag-18-x-36/","identical_urls","","","MB.11836.1"
"/product/2-mil-poly-bag-12-x-8-x-30","https://keypak.tbkdev.com/product/2-mil-poly-bag-12-x-8-x-30/","identical_urls","","","MB.12083.0"
"/product/2-mil-poly-bag-26-x-36","https://keypak.tbkdev.com/product/2-mil-poly-bag-26-x-36/","identical_urls","","","MB.12636.9"
"/product/2-mil-poly-bag-36-x-60","https://keypak.tbkdev.com/product/2-mil-poly-bag-36-x-60/","identical_urls","","","MB.13660.1"
"/product/2-mil-poly-bag-20-x-18-x-30","https://keypak.tbkdev.com/product/2-mil-poly-bag-20-x-18-x-30/","identical_urls","","","MB.20183.0"
"/product/3-mil-poly-bag-5-x-9","https://keypak.tbkdev.com/product/3-mil-poly-bag-5-x-9/","identical_urls","","","MC.10509.9"
"/product/3-mil-poly-bag-7-x-11","https://keypak.tbkdev.com/product/3-mil-poly-bag-7-x-11/","identical_urls","","","MC.10711.1"
"/product/3-mil-poly-bag-9-x-9","https://keypak.tbkdev.com/product/3-mil-poly-bag-9-x-9/","identical_urls","","","MC.10909.0"
"/product/3-mil-poly-bag-9-x-13","https://keypak.tbkdev.com/product/3-mil-poly-bag-9-x-13/","identical_urls","","","MC.10913.1"
"/product/3-mil-poly-bag-12-x-18","https://keypak.tbkdev.com/product/3-mil-poly-bag-12-x-18/","identical_urls","","","MC.11218.9"
"/product/3-mil-poly-bag-14-x-22","https://keypak.tbkdev.com/product/3-mil-poly-bag-14-x-22/","identical_urls","","","MC.11422.1"
"/product/3-mil-poly-bag-18-x-24","https://keypak.tbkdev.com/product/3-mil-poly-bag-18-x-24/","identical_urls","","","MC.11824.9"
"/product/3-mil-poly-bag-18-x-32","https://keypak.tbkdev.com/product/3-mil-poly-bag-18-x-32/","identical_urls","","","MC.11832.1"
"/product/3-mil-poly-bag-26-x-36","https://keypak.tbkdev.com/product/3-mil-poly-bag-26-x-36/","identical_urls","","","MC.12636.9"
"/product/3-mil-poly-bag-35-x-50","https://keypak.tbkdev.com/product/3-mil-poly-bag-35-x-50/","identical_urls","","","MC.13550.9"
"/product/4-mil-poly-bag-4-x-6","https://keypak.tbkdev.com/product/4-mil-poly-bag-4-x-6/","identical_urls","","","MD.40406.1"
"/product/4-mil-poly-bag-6-x-10","https://keypak.tbkdev.com/product/4-mil-poly-bag-6-x-10/","identical_urls","","","MD.40610.9"
"/product/4-mil-poly-bag-10-x-14","https://keypak.tbkdev.com/product/4-mil-poly-bag-10-x-14/","identical_urls","","","MD.41014.9"
"/product/4-mil-poly-bag-20-x-30","https://keypak.tbkdev.com/product/4-mil-poly-bag-20-x-30/","identical_urls","","","MD.42030.1"
"/product/4-mil-poly-bag-29-x-45","https://keypak.tbkdev.com/product/4-mil-poly-bag-29-x-45/","identical_urls","","","MD.42945.9"
"/product/6-mil-poly-bag-36-x-60","https://keypak.tbkdev.com/product/6-mil-poly-bag-36-x-60/","identical_urls","","","MD.63660.9"
"/product/1-5-mil-red-poly-flags-12-x-12","https://keypak.tbkdev.com/product/1-5-mil-red-poly-flags-12-x-12/","identical_urls","","","ME.99900.1"
"/product/6-mil-reclosable-bag-9-x-12","https://keypak.tbkdev.com/product/6-mil-reclosable-bag-9-x-12/","identical_urls","","","MI.00912.8"
"/product/6-mil-reclosable-bag-18-x-24","https://keypak.tbkdev.com/product/6-mil-reclosable-bag-18-x-24/","identical_urls","","","MI.01824.8"
"/product/2-mil-reclosable-bag-2-x-2","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-2-x-2/","identical_urls","","","MJ.00202.8"
"/product/2-mil-reclosable-bag-2-x-3","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-2-x-3/","identical_urls","","","MJ.00203.8"
"/product/2-mil-reclosable-bag-2-x-8","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-2-x-8/","identical_urls","","","MJ.00208.8"
"/product/2-mil-reclosable-bag-3-x-3","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-3-x-3/","identical_urls","","","MJ.00303.8"
"/product/2-mil-reclosable-bag-3-x-4","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-3-x-4/","identical_urls","","","MJ.00304.8"
"/product/2-mil-reclosable-bag-3-x-5","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-3-x-5/","identical_urls","","","MJ.00305.8"
"/product/2-mil-reclosable-bag-4-x-4","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-4-x-4/","identical_urls","","","MJ.00404.8"
"/product/2-mil-reclosable-bag-4-x-6","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-4-x-6/","identical_urls","","","MJ.00406.8"
"/product/2-mil-reclosable-bag-4-x-8","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-4-x-8/","identical_urls","","","MJ.00408.8"
"/product/2-mil-reclosable-bag-4-x-12","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-4-x-12/","identical_urls","","","MJ.00412.8"
"/product/2-mil-reclosable-bag-5-x-5","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-5-x-5/","identical_urls","","","MJ.00505.8"
"/product/2-mil-reclosable-bag-5-x-7","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-5-x-7/","identical_urls","","","MJ.00507.8"
"/product/2-mil-reclosable-bag-5-x-8","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-5-x-8/","identical_urls","","","MJ.00508.8"
"/product/2-mil-reclosable-bag-5-x-10","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-5-x-10/","identical_urls","","","MJ.00510.8"
"/product/2-mil-reclosable-bag-6-x-6","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-6-x-6/","identical_urls","","","MJ.00606.8"
"/product/2-mil-reclosable-bag-6-x-8","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-6-x-8/","identical_urls","","","MJ.00608.8"
"/product/2-mil-reclosable-bag-6-x-9","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-6-x-9/","identical_urls","","","MJ.00609.8"
"/product/2-mil-reclosable-bag-6-x-10","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-6-x-10/","identical_urls","","","MJ.00610.8"
"/product/2-mil-reclosable-bag-6-x-12","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-6-x-12/","identical_urls","","","MJ.00612.8"
"/product/2-mil-reclosable-bag-8-x-8","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-8-x-8/","identical_urls","","","MJ.00808.8"
"/product/2-mil-reclosable-bag-8-x-10","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-8-x-10/","identical_urls","","","MJ.00810.8"
"/product/2-mil-reclosable-bag-8-x-12","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-8-x-12/","identical_urls","","","MJ.00812.8"
"/product/2-mil-reclosable-bag-9-x-12","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-9-x-12/","identical_urls","","","MJ.00912.8"
"/product/2-mil-reclosable-bag-10-x-13","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-10-x-13/","identical_urls","","","MJ.01013.8"
"/product/2-mil-reclosable-bag-12-x-12","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-12-x-12/","identical_urls","","","MJ.01212.8"
"/product/2-mil-reclosable-bag-12-x-15","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-12-x-15/","identical_urls","","","MJ.01215.8"
"/product/2-mil-reclosable-bag-13-x-18","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-13-x-18/","identical_urls","","","MJ.01318.8"
"/product/2-mil-reclosable-bag-15-x-20","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-15-x-20/","identical_urls","","","MJ.01520.8"
"/product/2-mil-reclosable-bag-18-x-24","https://keypak.tbkdev.com/product/2-mil-reclosable-bag-18-x-24/","identical_urls","","","MJ.01824.8"
"/product/4-mil-reclosable-bag-3-x-5","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-3-x-5/","identical_urls","","","MK.00305.8"
"/product/4-mil-reclosable-bag-4-x-6","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-4-x-6/","identical_urls","","","MK.00406.8"
"/product/4-mil-reclosable-bag-5-x-8","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-5-x-8/","identical_urls","","","MK.00508.8"
"/product/4-mil-reclosable-bag-6-x-9","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-6-x-9/","identical_urls","","","MK.00609.8"
"/product/4-mil-reclosable-bag-8-x-10","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-8-x-10/","identical_urls","","","MK.00810.8"
"/product/4-mil-reclosable-bag-9-x-12","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-9-x-12/","identical_urls","","","MK.00912.8"
"/product/4-mil-reclosable-bag-10-x-13","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-10-x-13/","identical_urls","","","MK.01013.8"
"/product/4-mil-reclosable-bag-12-x-12","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-12-x-12/","identical_urls","","","MK.01212.8"
"/product/4-mil-reclosable-bag-12-x-15","https://keypak.tbkdev.com/product/4-mil-reclosable-bag-12-x-15/","identical_urls","","","MK.01215.8"
"/product/1-mil-poly-tubing-50lb-roll-24-x-2604","https://keypak.tbkdev.com/product/1-mil-poly-tubing-50lb-roll-24-x-2604/","identical_urls","","","MT.10240.9"
"/product/2-mil-poly-tubing-25-lbs-roll-4-x-3906","https://keypak.tbkdev.com/product/2-mil-poly-tubing-25-lbs-roll-4-x-3906/","identical_urls","","","MT.20040.9"
"/product/2-mil-poly-tubing-25-lbs-roll-6-x-2604","https://keypak.tbkdev.com/product/2-mil-poly-tubing-25-lbs-roll-6-x-2604/","identical_urls","","","MT.20060.9"
"/product/2-mil-poly-tubing-40-lbs-roll-8-x-3125","https://keypak.tbkdev.com/product/2-mil-poly-tubing-40-lbs-roll-8-x-3125/","identical_urls","","","MT.20080.9"
"/product/2-mil-poly-tubing-50-lbs-roll-12-x-2604","https://keypak.tbkdev.com/product/2-mil-poly-tubing-50-lbs-roll-12-x-2604/","identical_urls","","","MT.20120.9"
"/product/2-mil-poly-tubing-50-lbs-roll-24-x-1302","https://keypak.tbkdev.com/product/2-mil-poly-tubing-50-lbs-roll-24-x-1302/","identical_urls","","","MT.20240.1"
"/product/2-mil-poly-tubing-50-lbs-roll-36-x-870","https://keypak.tbkdev.com/product/2-mil-poly-tubing-50-lbs-roll-36-x-870/","identical_urls","","","MT.20360.9"
"/product/2-mil-poly-tubing-50-lbs-roll-48-x-651","https://keypak.tbkdev.com/product/2-mil-poly-tubing-50-lbs-roll-48-x-651/","identical_urls","","","MT.20480.9"
"/product/4-mil-poly-tubing-50-lbs-roll-6-x-2604","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-6-x-2604/","identical_urls","","","MT.40060.9"
"/product/4-mil-poly-tubing-50-lbs-roll-8-x-1950","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-8-x-1950/","identical_urls","","","MT.40080.9"
"/product/4-mil-poly-tubing-50-lbs-roll-12-x-1302","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-12-x-1302/","identical_urls","","","MT.40120.9"
"/product/4-mil-poly-tubing-50-lbs-roll-14-x-1116","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-14-x-1116/","identical_urls","","","MT.40140.9"
"/product/4-mil-poly-tubing-50-lbs-roll-18-x-868","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-18-x-868/","identical_urls","","","MT.40180.9"
"/product/4-mil-poly-tubing-50-lbs-roll-48-x-326","https://keypak.tbkdev.com/product/4-mil-poly-tubing-50-lbs-roll-48-x-326/","identical_urls","","","MT.40480.9"
"/product/6-mil-poly-tubing-40-lbs-roll-6-x-1389","https://keypak.tbkdev.com/product/6-mil-poly-tubing-40-lbs-roll-6-x-1389/","identical_urls","","","MT.60060.9"
"/product/6-mil-poly-tubing-40-lbs-roll-8-x-1041","https://keypak.tbkdev.com/product/6-mil-poly-tubing-40-lbs-roll-8-x-1041/","identical_urls","","","MT.60080.9"
"/product/6-mil-poly-tubing-50-lbs-roll-12-x-868","https://keypak.tbkdev.com/product/6-mil-poly-tubing-50-lbs-roll-12-x-868/","identical_urls","","","MT.60120.9"
"/product/6-mil-poly-tubing-50-lbs-roll-18-x-463","https://keypak.tbkdev.com/product/6-mil-poly-tubing-50-lbs-roll-18-x-463/","identical_urls","","","MT.60180.9"
"/product/6-mil-poly-tubing-50-lbs-roll-25-x-420","https://keypak.tbkdev.com/product/6-mil-poly-tubing-50-lbs-roll-25-x-420/","identical_urls","","","MT.60250.9"
"/product/6-mil-poly-tubing-50-lbs-roll-36-x-289","https://keypak.tbkdev.com/product/6-mil-poly-tubing-50-lbs-roll-36-x-289/","identical_urls","","","MT.60360.9"
"/product/6-mil-clear-shrink-film-16-x-100","https://keypak.tbkdev.com/product/6-mil-clear-shrink-film-16-x-100/","identical_urls","","","PF.10116.9"
"/product/regular-garbage-bags-22-x-24","https://keypak.tbkdev.com/product/regular-garbage-bags-22-x-24/","identical_urls","","","MQ.22413.9"
"/product/regular-garbage-bags-24-x-22","https://keypak.tbkdev.com/product/regular-garbage-bags-24-x-22/","identical_urls","","","MQ.24211.3"
"/product/regular-garbage-bags-30-x-38","https://keypak.tbkdev.com/product/regular-garbage-bags-30-x-38/","identical_urls","","","MQ.30813.9"
"/product/x-strong-garbage-bags-30-x-38","https://keypak.tbkdev.com/product/x-strong-garbage-bags-30-x-38/","identical_urls","","","MQ.30833.3"
"/product/disposable-toilet-floor-mat-black","https://keypak.tbkdev.com/product/disposable-toilet-floor-mat-black/","identical_urls","","","JA.07690.0"
"/product/cascades-2-ply-household-roll-towel-85-sheets","https://keypak.tbkdev.com/product/cascades-2-ply-household-roll-towel-85-sheets/","identical_urls","","","JA.17402.3"
"/product/super-mailer-3-x-3-x-3","https://keypak.tbkdev.com/product/super-mailer-3-x-3-x-3/","identical_urls","","","CG.50302.0"
"/product/super-mailer-6-x-4-x-3","https://keypak.tbkdev.com/product/super-mailer-6-x-4-x-3/","identical_urls","","","CG.50602.0"
"/product/courier-bag-9-x-12-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-9-x-12-with-1-5-lip/","identical_urls","","","BC.10900.9"
"/product/courier-bag-10-x-13-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-10-x-13-with-1-5-lip/","identical_urls","","","BC.11000.9"
"/product/courier-bag-12-x-15-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-12-x-15-with-1-5-lip/","identical_urls","","","BC.11200.9"
"/product/courier-bag-19-x-24-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-19-x-24-with-1-5-lip/","identical_urls","","","BC.11900.9"
"/product/courier-bag-24-x-24-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-24-x-24-with-1-5-lip/","identical_urls","","","BC.12400.9"
"/product/courier-bag-24-x-36-with-1-5-lip","https://keypak.tbkdev.com/product/courier-bag-24-x-36-with-1-5-lip/","identical_urls","","","BC.12436.0"
"/product/xpak-bubble-mailer-0-6-x-10","https://keypak.tbkdev.com/product/xpak-bubble-mailer-0-6-x-10/","identical_urls","","","BC.30100.5"
"/product/mailer-with-self-seal-strip-7-x-9","https://keypak.tbkdev.com/product/mailer-with-self-seal-strip-7-x-9/","identical_urls","","","BM.10790.0"
"/product/pouch-tape-dispenser","https://keypak.tbkdev.com/product/pouch-tape-dispenser/","identical_urls","","","LP.61900.9"
"/product/3lb-hardware-bag-4-3-4-x-2-15-16-x-8-9-16","https://keypak.tbkdev.com/product/3lb-hardware-bag-4-3-4-x-2-15-16-x-8-9-16/","identical_urls","","","NH.10300.9"
"/product/5lb-hardware-bag-5-1-4-x-3-7-16-x-10-15-16","https://keypak.tbkdev.com/product/5lb-hardware-bag-5-1-4-x-3-7-16-x-10-15-16/","identical_urls","","","NH.10500.9"
"/product/8lb-hardware-bag-6-1-8-x-4-1-6-x-12-7-16","https://keypak.tbkdev.com/product/8lb-hardware-bag-6-1-8-x-4-1-6-x-12-7-16/","identical_urls","","","NH.10800.9"
"/product/10lb-hardware-bag-5-5-16-x-4-1-8-x-13-3-8","https://keypak.tbkdev.com/product/10lb-hardware-bag-5-5-16-x-4-1-8-x-13-3-8/","identical_urls","","","NH.11000.9"
"/product/14lb-hardware-bag-7-1-2-x-4-13-16-x-14-3-8","https://keypak.tbkdev.com/product/14lb-hardware-bag-7-1-2-x-4-13-16-x-14-3-8/","identical_urls","","","NH.11405.0"
"/product/20lb-hardware-bag-8-1-4-x-5-5-16-x-16-1-8","https://keypak.tbkdev.com/product/20lb-hardware-bag-8-1-4-x-5-5-16-x-16-1-8/","identical_urls","","","NH.12000.9"
"/product/cable-seal-1-8mm-x-12","https://keypak.tbkdev.com/product/cable-seal-1-8mm-x-12/","identical_urls","","","WC.22112.5"
"/product/cable-seal-3-5mm-x-12","https://keypak.tbkdev.com/product/cable-seal-3-5mm-x-12/","identical_urls","","","WC.22312.5"
"/product/cable-seal-5mm-x-12","https://keypak.tbkdev.com/product/cable-seal-5mm-x-12/","identical_urls","","","WC.22512.5"
"/product/metal-bolt-seal","https://keypak.tbkdev.com/product/metal-bolt-seal/","identical_urls","","","WC.23550.5"
"/product/fine-fabric-pistol-grip-tool","https://keypak.tbkdev.com/product/fine-fabric-pistol-grip-tool/","identical_urls","","","WC.35520.1"
"/product/mark-iii-standard-pistol-grip-tool","https://keypak.tbkdev.com/product/mark-iii-standard-pistol-grip-tool/","identical_urls","","","WC.35652.9"
"/product/mark-iii-long-needle-pistol-grip-tool","https://keypak.tbkdev.com/product/mark-iii-long-needle-pistol-grip-tool/","identical_urls","","","WC.35660.9"
"/product/16-rubber-bands-5-x-5lb-bags","https://keypak.tbkdev.com/product/16-rubber-bands-5-x-5lb-bags/","identical_urls","","","WR.11600.9"
"/product/33-rubber-bands-5-x-5lb-bags","https://keypak.tbkdev.com/product/33-rubber-bands-5-x-5lb-bags/","identical_urls","","","WR.13300.3"
"/product/64-rubber-bands-5-x-5lb-bags","https://keypak.tbkdev.com/product/64-rubber-bands-5-x-5lb-bags/","identical_urls","","","WR.16400.3"
"/product/white-lumber-crayon","https://keypak.tbkdev.com/product/white-lumber-crayon/","identical_urls","","","WS.21367.0"
"/product/premium-chisel-tip-permanent-marker","https://keypak.tbkdev.com/product/premium-chisel-tip-permanent-marker/","identical_urls","","","WS.21401.9"
"/product/3-notch-round-safety-blade","https://keypak.tbkdev.com/product/3-notch-round-safety-blade/","identical_urls","","","TK.71410.2"
"/product/ark-self-retracting-plastic-body","https://keypak.tbkdev.com/product/ark-self-retracting-plastic-body/","identical_urls","","","TK.72302.1"
"/product/ssk-self-retracting-metal-body","https://keypak.tbkdev.com/product/ssk-self-retracting-metal-body/","identical_urls","","","TK.72342.1"
"/product/pallet-bands-fits-pallet-size-36-x-48-40-75-x-80","https://keypak.tbkdev.com/product/pallet-bands-fits-pallet-size-36-x-48-40-75-x-80/","identical_urls","","","WR.11040.3"
"/product/pallet-bands-fits-pallet-size-40-x-48-50-75-x-100","https://keypak.tbkdev.com/product/pallet-bands-fits-pallet-size-40-x-48-50-75-x-100/","identical_urls","","","WR.11050.3"
"/product/18-cable-tie-uv-rated-4","https://keypak.tbkdev.com/product/18-cable-tie-uv-rated-4/","identical_urls","","","WC.10403.9"
"/product/18-cable-tie-4","https://keypak.tbkdev.com/product/18-cable-tie-4/","identical_urls","","","WC.10404.9"
"/product/30-cable-tie-5-5","https://keypak.tbkdev.com/product/30-cable-tie-5-5/","identical_urls","","","WC.10502.9"
"/product/50-cable-tie-7-5","https://keypak.tbkdev.com/product/50-cable-tie-7-5/","identical_urls","","","WC.10750.9"
"/product/50-cable-tie-uv-rated-7-5","https://keypak.tbkdev.com/product/50-cable-tie-uv-rated-7-5/","identical_urls","","","WC.10752.9"
"/product/50-cable-tie-11-5","https://keypak.tbkdev.com/product/50-cable-tie-11-5/","identical_urls","","","WC.11181.9"
"/product/50-cable-tie-14-5","https://keypak.tbkdev.com/product/50-cable-tie-14-5/","identical_urls","","","WC.11450.9"
"/product/50-cable-tie-uv-rated-14-5","https://keypak.tbkdev.com/product/50-cable-tie-uv-rated-14-5/","identical_urls","","","WC.11452.9"
"/product/50-cable-tie-21","https://keypak.tbkdev.com/product/50-cable-tie-21/","identical_urls","","","WC.11780.9"
"/product/packing-slip-envelope-blank-bilingual-10-x-5-5","https://keypak.tbkdev.com/product/packing-slip-envelope-blank-bilingual-10-x-5-5/","identical_urls","","","LP.22002.3"
"/product/packing-slip-envelope-invoice-enclosed-4-5-x-5-5","https://keypak.tbkdev.com/product/packing-slip-envelope-invoice-enclosed-4-5-x-5-5/","identical_urls","","","LP.31053.3"
"/product/packing-slip-envelope-blank-backload-7-5-x-5-5","https://keypak.tbkdev.com/product/packing-slip-envelope-blank-backload-7-5-x-5-5/","identical_urls","","","LP.41900.9"
"/product/snap-off-blade-9mm","https://keypak.tbkdev.com/product/snap-off-blade-9mm/","identical_urls","","","TK.10070.1"
"/product/snap-off-blade-18mm","https://keypak.tbkdev.com/product/snap-off-blade-18mm/","identical_urls","","","TK.10080.1"
"/product/retractable-utility-knife","https://keypak.tbkdev.com/product/retractable-utility-knife/","identical_urls","","","TK.31200.9"
"/product/klever-x-change-package-opener-double-sided-head","https://keypak.tbkdev.com/product/klever-x-change-package-opener-double-sided-head/","identical_urls","","","TK.50010.8"
"/product/klever-x-change-package-opener-double-sided-head-2","https://keypak.tbkdev.com/product/klever-x-change-package-opener-double-sided-head-2/","identical_urls","","","TK.50011.8"
"/product/klever-x-change-package-opener-double-sided-head-3","https://keypak.tbkdev.com/product/klever-x-change-package-opener-double-sided-head-3/","identical_urls","","","TK.50012.8"
"/product/klever-x-change-package-opener-double-sided-head-4","https://keypak.tbkdev.com/product/klever-x-change-package-opener-double-sided-head-4/","identical_urls","","","TK.50013.8"
"/product/klever-excel-double-sided-cutter","https://keypak.tbkdev.com/product/klever-excel-double-sided-cutter/","identical_urls","","","TK.50040.8"
"/product/klever-excel-single-sided-cutter","https://keypak.tbkdev.com/product/klever-excel-single-sided-cutter/","identical_urls","","","TK.50050.8"
"/product/klever-koncept-disposable-double-head-cutter","https://keypak.tbkdev.com/product/klever-koncept-disposable-double-head-cutter/","identical_urls","","","TK.50066.8"
"/product/klever-koncept-disposable-double-head-cutter-2","https://keypak.tbkdev.com/product/klever-koncept-disposable-double-head-cutter-2/","identical_urls","","","TK.50067.8"
"/product/cap-tissue-18-x-24","https://keypak.tbkdev.com/product/cap-tissue-18-x-24/","identical_urls","","","KC.18241.0"
"/product/4-step-rolling-step-ladder","https://keypak.tbkdev.com/product/4-step-rolling-step-ladder/","identical_urls","","","WW.84061.8"
"/product/3-step-rolling-step-ladder","https://keypak.tbkdev.com/product/3-step-rolling-step-ladder/","identical_urls","","","WW.84062.8"
"/product/8-step-rolling-step-ladder","https://keypak.tbkdev.com/product/8-step-rolling-step-ladder/","identical_urls","","","WW.84063.8"
"/product/hand-truck-pneumatic-wheeled-continuous-handle-48-x-21-5","https://keypak.tbkdev.com/product/hand-truck-pneumatic-wheeled-continuous-handle-48-x-21-5/","identical_urls","","","WW.84076.8"
"/product/hand-truck-pneumatic-wheeled-p-handle-48-x-21-5","https://keypak.tbkdev.com/product/hand-truck-pneumatic-wheeled-p-handle-48-x-21-5/","identical_urls","","","WW.84077.8"
"/product/hand-truck-flat-free-continuous-handle-48-x-21-5","https://keypak.tbkdev.com/product/hand-truck-flat-free-continuous-handle-48-x-21-5/","identical_urls","","","WW.84079.8"
"/product/platform-truck-24-x-36","https://keypak.tbkdev.com/product/platform-truck-24-x-36/","identical_urls","","","WW.84087.8"
"/product/platform-truck-30-x-48","https://keypak.tbkdev.com/product/platform-truck-30-x-48/","identical_urls","","","WW.84088.8"
"/product/platform-truck-30-x-60","https://keypak.tbkdev.com/product/platform-truck-30-x-60/","identical_urls","","","WW.84089.8"
"/product/cap-tissue-20-x-30","https://keypak.tbkdev.com/product/cap-tissue-20-x-30/","identical_urls","","","KC.20301.0"
"/product/coated-vci-paper-48-x-600","https://keypak.tbkdev.com/product/coated-vci-paper-48-x-600/","identical_urls","","","KP.84800.0"
"/product/flammable-storage-cabinet-12-gallon","https://keypak.tbkdev.com/product/flammable-storage-cabinet-12-gallon/","identical_urls","","","FC.00642.0"
"/product/flammable-storage-cabinet-20-gallon","https://keypak.tbkdev.com/product/flammable-storage-cabinet-20-gallon/","identical_urls","","","FC.00646.0"
"/product/dry-erase-wipers-70-can","https://keypak.tbkdev.com/product/dry-erase-wipers-70-can/","identical_urls","","","WS.60120.0"
"/product/dry-erase-board-36-x-24","https://keypak.tbkdev.com/product/dry-erase-board-36-x-24/","identical_urls","","","WS.60132.0"
"/product/dry-erase-board-48-x-36","https://keypak.tbkdev.com/product/dry-erase-board-48-x-36/","identical_urls","","","WS.60143.0"
"/product/cork-board-48-x-36","https://keypak.tbkdev.com/product/cork-board-48-x-36/","identical_urls","","","WS.60243.1"
"/product/cork-board-72-x-48","https://keypak.tbkdev.com/product/cork-board-72-x-48/","identical_urls","","","WS.60264.1"
"/product/cork-board-96-x-48","https://keypak.tbkdev.com/product/cork-board-96-x-48/","identical_urls","","","WS.60284.1"
"/product/black-rubber-chock","https://keypak.tbkdev.com/product/black-rubber-chock/","identical_urls","","","WW.84006.9"
"/product/adjustable-double-strut-dock-light-60","https://keypak.tbkdev.com/product/adjustable-double-strut-dock-light-60/","identical_urls","","","WW.50624.9"
"/product/bench-weighing-scale","https://keypak.tbkdev.com/product/bench-weighing-scale/","identical_urls","","","WW.84180.8"
